id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,predicted_amount,drug_weight.1,entry_date,result_date,result_type,court_city,region,latitude,longitude,sentence_total_months,sentence_type,has_fine,fine_category,accuracy_flag,log_fine,log_weight,region_group
10237360,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,,крупный,,17.2.2020,10.3.2020,Вынесен ПРИГОВОР,п. Иволгинск,Республика Бурятия,51.8335,107.5842,36.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10012549,лишение свободы,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.241,значительный,"1,241",26.9.2019,11.10.2019,Вынесен ПРИГОВОР,г. Нижний Новгород,Нижегородская область,56.2965,43.9361,10.0,,Нет,Нет штрафа,Разнится,0.0,0.80692219481879,Центр
10049569,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,150.52,значительный,"150,52",1.9.2022,13.10.2022,Вынесен ПРИГОВОР,г. Черкесск,Челябинская область,55.1644,61.4368,0.0,,Нет,Нет штрафа,Разнится,0.0,5.020717629437768,Центр
10021795,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25000.0,0.22,значительный,"0,22",29.4.2021,12.5.2022,Вынесен ПРИГОВОР,г. Гатчина,Ленинградская область,59.9386,30.3141,0.0,,Да,10k–50k₽,Разнится,10.12667110305036,0.1988508587451652,Центр
9979705,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.08,значительный,"3,08",30.4.2020,12.5.2020,Вынесен ПРИГОВОР,г. Мытищи,Московская область,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,1.4060969884160703,Центр
10270447,условное осуждение,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,30.0,значительный,30,23.9.2020,7.10.2020,Вынесен ПРИГОВОР,г. Димитровград,Ульяновская область,54.3081,48.3748,13.0,,Нет,Нет штрафа,Разнится,0.0,3.4339872044851463,Центр
10169513,штраф,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,7000.0,1.76,значительный,"1,45;
0,31",16.6.2022,5.7.2022,Вынесен ПРИГОВОР,г. Владивосток,Приморский край,43.1155,131.8855,0.16666666666666666,,Да,1k–10k₽,Разнится,8.853808274977197,1.0152306797290587,Центр
10285007,условное осуждение,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.81,значительный,"0,81",2.10.2023,19.10.2023,Вынесен ПРИГОВОР,г. Люберцы,Московская область,55.7558,37.6178,12.0,,Нет,Нет штрафа,Разнится,0.0,0.5933268452777344,Центр
10215825,лишение свободы,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,крупный,"0,01",31.1.2023,6.9.2023,Вынесен ПРИГОВОР,г. Троицк,Челябинская область,55.1644,61.4368,104.0,,Нет,Нет штрафа,Разнится,0.0,0.009950330853168083,Центр
10072869,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,18.3,крупный,"0,02;
18,28",1.6.2021,8.6.2021,Вынесен ПРИГОВОР,г. Симферополь,Республика Крым,44.9521,34.1024,0.0,,Да,10k–50k₽,Разнится,9.90353755128617,2.9601050959108397,Центр
10174020,условное осуждение,3.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,902.376,значительный,"902,376",29.8.2023,5.10.2023,Вынесен ПРИГОВОР,г. Иркутск,Иркутская область,52.2978,104.2964,42.0,,Нет,Нет штрафа,Разнится,0.0,6.806138856562543,Центр
10143078,условное осуждение,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.271,значительный,"2,271",30.11.2021,18.1.2022,Вынесен ПРИГОВОР,г. Элиста,Республика Калмыкия,46.3083,44.2706,24.0,,Нет,Нет штрафа,Разнится,0.0,1.1850957485562468,Центр
10031169,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.233,значительный,"1,233",31.1.2019,7.2.2019,Вынесен ПРИГОВОР,г. Братск,Иркутская область,52.2978,104.2964,0.0,,Нет,Нет штрафа,Разнится,0.0,0.8033459728580209,Центр
10412354,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,28.2.2024,19.3.2024,Вынесен ПРИГОВОР,г. Россошь,Воронежская область,51.05,40.15,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10024850,обязательные работы,0.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0.0,0.285,значительный,"0,285",20.11.2020,9.12.2020,Вынесен ПРИГОВОР,г. Рыбинск,Ярославская область,57.6261,39.8845,0.0,,Нет,Нет штрафа,Разнится,0.0,0.2507587183471831,Центр
10213613,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,18.9.2018,19.10.2018,Вынесен ПРИГОВОР,с. Ермаковское,Красноярский край,56.0153,92.8932,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10002104,условное осуждение,0.0,6.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.55,значительный,"0,55",19.6.2020,24.7.2020,Вынесен ПРИГОВОР,г. Нижнекамск,Республика Татарстан,55.7903,49.1347,6.0,,Нет,Нет штрафа,Разнится,0.0,0.4382549309311553,Центр
10291169,штраф,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,5000.0,35.52,значительный,"35,52",31.5.2018,19.6.2018,Вынесен ПРИГОВОР,г. Иркутск,Иркутская область,52.2978,104.2964,2.0,,Да,1k–10k₽,Разнится,8.517393171418904,3.597860055726768,Центр
10098659,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,29.5.2020,15.9.2020,Вынесен ПРИГОВОР,г. Новошахтинск,Ростовская область,47.2357,39.7015,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10157213,лишение свободы,8.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.43,крупный,"0,43",1.12.2022,31.1.2023,Вынесен ПРИГОВОР,г. Прохладный,Кабардино-Балкарская Республика,43.4858,43.607,104.0,,Нет,Нет штрафа,Разнится,0.0,0.3576744442718159,Центр
10213781,штраф,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5000.0,43.5,значительный,"43,5",30.11.2020,8.12.2020,Вынесен ПРИГОВОР,г. Чита,Забайкальский край,52.0333,113.5,5.0,,Да,1k–10k₽,Разнится,8.517393171418904,3.7954891891721947,Центр
10144863,штраф,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.75,значительный,"0,75",28.9.2022,24.10.2022,Вынесен ПРИГОВОР,г. Рязань,Рязанская область,54.6197,39.744,6.0,,Да,10k–50k₽,Разнится,9.210440366976517,0.5596157879354227,Центр
10300268,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.06,значительный,"3,06",23.6.2022,4.8.2022,Вынесен ПРИГОВОР,г. Полевской,Свердловская область,56.8389,60.6057,0.0,,Нет,Нет штрафа,Разнится,0.0,1.4011829736136412,Центр
10368297,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,15.3.2021,31.3.2021,Вынесен ПРИГОВОР,г. Калач,Воронежская область,51.05,40.15,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10114522,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,28.9.2021,27.1.2022,Вынесен ПРИГОВОР,г. Улан-Удэ,Республика Бурятия,51.8335,107.5842,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10135222,штраф,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,значительный,,18.3.2020,1.6.2020,Вынесен ПРИГОВОР,г. Тобольск,Тюменская область,57.153,65.5272,2.066666666666667,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10064202,штраф,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,30000.0,7.0,значительный,7,31.1.2022,24.2.2022,Вынесен ПРИГОВОР,г. Пенза,Пензенская область,53.175,45.0348,2.0,,Да,10k–50k₽,Разнится,10.308985993422082,2.0794415416798357,Центр
10001742,условное осуждение,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.98,значительный,"0,98",20.8.2021,5.10.2021,Вынесен ПРИГОВОР,г. Барнаул,Алтайский край,53.3606,83.7636,12.0,,Нет,Нет штрафа,Разнится,0.0,0.6830968447064438,Центр
10153815,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,27.7.2020,25.12.2020,Уголовное дело ПРЕКРАЩЕНОСМЕРТЬ ПОДОЗРЕВАЕМОГО ИЛИ ОБВИНЯЕМОГО,г. Владивосток,Приморский край,43.1155,131.8855,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10160901,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,28.9.2018,17.10.2018,Вынесен ПРИГОВОР,г. Нурлат,Республика Татарстан,55.7903,49.1347,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10130479,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25000.0,1.0,значительный,1,22.4.2021,17.5.2021,Вынесен ПРИГОВОР,п. Кугеси,Чувашская Республика,56.1439,47.2489,0.0,,Да,10k–50k₽,Разнится,10.12667110305036,0.6931471805599453,Центр
10221612,условное осуждение,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.68,значительный,"0,68",30.6.2020,31.7.2020,Вынесен ПРИГОВОР,г. Краснотурьинск,Свердловская область,56.8389,60.6057,13.0,,Нет,Нет штрафа,Разнится,0.0,0.5187937934151676,Центр
10254147,условное осуждение,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,значительный,"0,75",28.12.2022,30.1.2023,Вынесен ПРИГОВОР,г. Бузулук,Оренбургская область,51.7682,55.0968,15.0,,Нет,Нет штрафа,Разнится,0.0,0.5596157879354227,Центр
10151228,лишение свободы,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.28,значительный,"3,28",31.5.2021,29.6.2021,Вынесен ПРИГОВОР,с. Тарумовка,Республика Дагестан,42.9849,47.5047,13.0,,Нет,Нет штрафа,Разнится,0.0,1.4539530095937054,Центр
10024220,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000.0,3.34,крупный,"3,340",11.1.2021,2.2.2021,Вынесен ПРИГОВОР,г. Улан-Удэ,Республика Бурятия,51.8335,107.5842,0.0,,Да,1k–10k₽,Разнится,8.853808274977197,1.4678743481123135,Центр
10034662,условное осуждение,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.31,значительный,"1,31",26.8.2021,4.10.2021,Вынесен ПРИГОВОР,г. Королёв,Московская область,55.7558,37.6178,12.0,,Нет,Нет штрафа,Разнится,0.0,0.8372475245337022,Центр
9988771,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,19.0,значительный,19,29.11.2019,25.12.2019,Вынесен ПРИГОВОР,г. Белая Калитва,Ростовская область,47.2357,39.7015,36.0,,Нет,Нет штрафа,Разнится,0.0,2.995732273553991,Центр
10196017,лишение свободы,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,значительный,,31.5.2023,26.7.2023,Вынесен ПРИГОВОР,г. Тюмень,Тюменская область,57.153,65.5272,18.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
9986548,условное осуждение,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.988,значительный,"0,988",29.2.2024,19.4.2024,Вынесен ПРИГОВОР,г. Ростов-на-Дону,Ростовская область,47.2357,39.7015,10.0,,Нет,Нет штрафа,Разнится,0.0,0.6871291082343823,Центр
10171133,лишение свободы,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.48,значительный,"0,473;
1,007",2.2.2022,14.4.2022,Вынесен ПРИГОВОР,г. Чита,Забайкальский край,52.0333,113.5,18.0,,Нет,Нет штрафа,Разнится,0.0,0.9082585601768908,Центр
10294913,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,2.6.2021,2.7.2021,Вынесен ПРИГОВОР,п. Новоспасское,Ульяновская область,54.3081,48.3748,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10181003,условное осуждение,1.0,8.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,58.74,значительный,"58,74",19.2.2019,5.3.2019,Вынесен ПРИГОВОР,с. Красный Яр,Астраханская область,46.3497,48.0408,20.0,,Нет,Нет штрафа,Разнится,0.0,4.090001812787964,Центр
10014050,условное осуждение,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.96,значительный,"2,96",12.4.2023,4.5.2023,Вынесен ПРИГОВОР,г. Смоленск,Смоленская область,54.7826,32.0453,48.0,,Нет,Нет штрафа,Разнится,0.0,1.3762440252663892,Центр
10009694,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25000.0,,значительный,,2.4.2019,22.4.2019,Вынесен ПРИГОВОР,г. Железнодорожный,Московская область,55.7558,37.6178,0.0,,Да,10k–50k₽,Разнится,10.12667110305036,0.0,Центр
9979357,условное осуждение,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.27,значительный,"1,27",4.2.2020,16.7.2020,Вынесен ПРИГОВОР,г. Мытищи,Московская область,55.7558,37.6178,46.0,,Нет,Нет штрафа,Разнится,0.0,0.8197798314933114,Центр
10034535,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,26.1.2023,2.3.2023,Вынесен ПРИГОВОР,г. Облучье,Еврейская автономная область,48.7946,132.9218,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10051437,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,28.12.2023,27.2.2024,Применены ПРИНУДИТЕЛЬНЫЕ МЕРЫ МЕДИЦИНСКОГО ХАРАКТЕРА,г. Красноярск,Красноярский край,56.0153,92.8932,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10015848,лишение свободы,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.379999999999999,значительный,"4,770;
2,610",3.7.2023,8.8.2023,Вынесен ПРИГОВОР,г. Буденновск,Ставропольский край,45.0448,41.969,0.0,,Нет,Нет штрафа,Разнится,0.0,2.1258479144939915,Центр
10594033,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,29.5.2024,,,г. Москва,Город Москва,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10164516,лишение свободы,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8,значительный,"0,39;
0,38;
0,42;
1,61",11.5.2018,23.5.2018,Вынесен ПРИГОВОР,г. Ростов-на-Дону,Ростовская область,47.2357,39.7015,36.0,,Нет,Нет штрафа,Разнится,0.0,1.33500106673234,Центр
10224220,условное осуждение,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97,значительный,"0,97",1.8.2022,20.10.2022,Вынесен ПРИГОВОР,г. Челябинск,Челябинская область,55.1644,61.4368,12.0,,Нет,Нет штрафа,Разнится,0.0,0.6780335427498971,Центр
10188548,условное осуждение,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.68,значительный,"100,68",4.2.2020,14.7.2020,Вынесен ПРИГОВОР,г. Астрахань,Астраханская область,46.3497,48.0408,42.0,,Нет,Нет штрафа,Разнится,0.0,4.621830626881199,Центр
10067963,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,0.2,значительный,"0,2",28.9.2023,13.10.2023,Вынесен ПРИГОВОР,г. Новочебоксарск,Чувашская Республика,56.1439,47.2489,0.0,,Да,10k–50k₽,Разнится,9.61587214452889,0.18232155679395462,Центр
10210250,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,9.6.2023,18.10.2023,Вынесен ПРИГОВОР,г. Екатеринбург,Свердловская область,56.8389,60.6057,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10005599,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,27.11.2018,29.5.2019,Вынесен ПРИГОВОР,пгт. Тонкино,Нижегородская область,56.2965,43.9361,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10179992,условное осуждение,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24,значительный,"0,24",31.8.2022,9.11.2022,Вынесен ПРИГОВОР,г. Екатеринбург,Свердловская область,56.8389,60.6057,18.0,,Нет,Нет штрафа,Разнится,0.0,0.2151113796169455,Центр
10158430,лишение свободы,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29,крупный,"0,29",30.7.2019,3.12.2019,Вынесен ПРИГОВОР,г. Ростов-на-Дону,Ростовская область,47.2357,39.7015,0.0,,Нет,Нет штрафа,Разнится,0.0,0.2546422183735807,Центр
10201410,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.98,значительный,"0,97;
1,02;
1,99",21.3.2018,16.4.2018,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,36.0,,Нет,Нет штрафа,Разнится,0.0,1.6054298910365616,Центр
10215083,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3165.9,значительный,"1,9;
3164,0",26.5.2022,29.6.2022,Вынесен ПРИГОВОР,с. Тербуны,Липецкая область,52.6031,39.5708,36.0,,Нет,Нет штрафа,Разнится,0.0,8.0605084704165,Центр
10072417,штраф,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,15000.0,1.6,значительный,"1,6",1.9.2020,28.9.2020,Вынесен ПРИГОВОР,г. Надым,Ненецкий автономный округ,67.6382,53.0031,2.0,,Да,10k–50k₽,Разнится,9.61587214452889,0.9555114450274365,Центр
